広告ID,広告名,広告セット名,キャンペーン名,訴求名,登録経路,インプレッション,クリック,消費額,TikTok CV,スプレッドシートCV数,フロント販売本数,CPM,CTR(%),CVR(%),CPA,フロントCPO
"1849661654011058","TT冒頭2ver_1_QEapHUrj.mp4","広告セット ","1個の010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849652331139121","【正直に答えてね】AIでマネタイズ目指している人全員に聞きます。_nJuApbaN.mp4","AI","251119 AI スマ 正直に答えてね  LP2-CR00084-91","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849594959013905","二極化(AI)_副業会社員_冒頭2_TikTok (1)_4WlhbxNr.mp4","副業 通常","251121 AI スマ 二極化 検証  LP2-CR00092-95","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849215184330978","【AI】年商30億社長の1日_pzX6SdN4.mp4","広告セット ","251119 AI スマ 年商30億企業の社長  LP2-CR00076-83","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849215174976881","【AI】年商30億社長の1日3_80vrIzQH.mp4","2個の広告セット をコピー","251119 AI スマ 年商30億企業の社長  LP2-CR00076-83","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849215156516898","【AI】年商30億社長の1日7_ZLfBgPkQ.mp4","6個の広告セット をコピー","251119 AI スマ 年商30億企業の社長  LP2-CR00076-83","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849213967109169","アホが勝つ_R6X0bfNV.mp4","広告セット ","251119 AI スマ アホが勝つ  LP2-CR00075","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849213767442481","強化【Meta】実は…音声入力の方が_aGlQSdxt.mp4","広告セット ","251119 AI スマ 実は  LP2-CR00073 74","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849213761804610","実は_強化なし","1個の広告セット をコピー","251119 AI スマ 実は  LP2-CR00073 74","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848757518812258","箕輪 さん切り抜きTiktTok②【AI訴求】これ間違いです_le1hHKD6.mp4","広告セットCR00042","251106/AI/タゲ/箕輪さんCR/LP2-CR00041-46","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848757447480369","箕輪 さん切り抜きTiktTok①【AI訴求】これ間違いです_mFCHWtyj.mp4","広告セットCR00041","251106/AI/タゲ/箕輪さんCR/LP2-CR00041-46","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848757408997442","新冒頭②これ間違いです_UBV76AJk.mp4","広告セットCR00038","251105/AI/タゲ/ホリエモンCR/LP2-CR00038-40","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848727377736818","【11月特典】二極化 副業会社員","広告セット ","251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848727377738818","【11月特典】二極化フリーランス","広告セット ","251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848727377738834","【11月特典】一過性のノウハウ","広告セット ","251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848727377738850","【11月特典】頭の良いやつ","広告セット ","251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848727377738866","【11月特典】ぼやき回答","広告セット ","251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848727377739842","【11月特典】１年後悔","広告セット ","251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848727377739858","問題ないですオファー強化①tiktok_6GJPCSpm.mp4","広告セット ","251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848727377739874","問題ないですオファー強化②tiktok_3b90jYmd.mp4","広告セット ","251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848727413924945","新冒頭②これ間違いです_UBV76AJk.mp4","広告セットCR00039","251105/AI/タゲ/ホリエモンCR/LP2-CR00038-40","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848727045233890","箕輪 さん切り抜きTiktTok③【AI訴求】これ間違いです_jSIxB7cq.mp4","広告セットCR00043","251106/AI/タゲ/箕輪さんCR/LP2-CR00041-46","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726881393697","箕輪 さん切り抜きTiktTok④【AI訴求】これ間違いです_QXnmHfW0.mp4","広告セットCR00044","251106/AI/タゲ/箕輪さんCR/LP2-CR00041-46","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726834997522","箕輪 さん切り抜きTiktTok⑤【AI訴求】これ間違いです_ids6m4YB.mp4","広告セットCR00045","251106/AI/タゲ/箕輪さんCR/LP2-CR00041-46","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726654545170","箕輪 さん切り抜きTiktTok⑥【AI訴求】これ間違いです_kq6heKXc.mp4","広告セットCR00046","251106/AI/タゲ/箕輪さんCR/LP2-CR00041-46","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533550193","箕輪 さん切り抜きTiktTok④【AI訴求】これ間違いです_QXnmHfW0.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533551105","箕輪 さん切り抜きTiktTok②【AI訴求】これ間違いです_le1hHKD6.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533551121","箕輪 さん切り抜きTiktTok①【AI訴求】これ間違いです_mFCHWtyj.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533551137","箕輪 さん切り抜きTiktTok⑤【AI訴求】これ間違いです_ids6m4YB.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533551153","箕輪 さん切り抜きTiktTok⑥【AI訴求】これ間違いです_kq6heKXc.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533552193","箕輪 さん切り抜きTiktTok③【AI訴求】これ間違いです_jSIxB7cq.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533552209","新冒頭②これ間違いです_UBV76AJk.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533552225","新冒頭③これ間違いです_v5roHq2n.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533552241","【11月特典】１年後悔","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533553153","問題ないです_ライブ配信_林先生バージョン3_02_TT.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533553169","【11月特典】林社長 問題ないです ChatGPT","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533553185","二極化(AI)_副業会社員_冒頭2_TikTok (1)_4WlhbxNr.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533553201","【11月特典】二極化 副業会社員","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533554305","【11月特典】林社長 二極化 副業会社員","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533554321","TT冒頭1ver_1_RWQBy0mp.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533554337","一過性のノウハウ_テストなし_AI (2)_IH1Sv7cl.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533554353","【11月特典】ぼやき回答","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533555201","【TikTok】冒頭②_V2OPzfsy.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533555217","＃納品_【冒頭】林社長AI大当たりCR_冒頭差し替え_台３冒２_TT (1).mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533555233","【11月特典】林社長 説明しよう","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533555249","AI時代に3兆円企業を本気で目指す_nixdZ0QH.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726533556289","AIで売上3兆円を目指す_lXTaDbVS.mp4","広告セット ","251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726555181217","天才 2_TuaosiqZ.mp4","広告セットCR00049-53","251106/AI/タゲ/天才CR/LP2-CR00049-53","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726531110977","天才 3_iqT2aEnX.mp4","広告セットCR00049-53","251106/AI/タゲ/天才CR/LP2-CR00049-53","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726329347169","残業８０時間社畜tt_1_HkuTXxmg.mp4","広告セットCR00054","251110/AI/タゲ/シーン×問題ないです/LP2-CR00054-56","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726550188050","問題ないです_シーン訴求(一人称)①tiktok_Yed3ia2f.mp4","広告セットCR00055","251110/AI/タゲ/シーン×問題ないです/LP2-CR00054-56","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726410629698","問題ないです_シーン訴求(一人称)②tiktok_1_Lm0lPw38.mp4","【11月特典】広告セットCR00056","251110/AI/タゲ/シーン×問題ないです/LP2-CR00054-56","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726410986497","AI訴求 (1.25)_ydSUkOBt.mp4","ALL配信","251111 AI スマ 女性向けUGC  LP2-CR00057 58","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726321410210","TikTok冒頭③これ間違いです_HDrES8tv.mp4","広告セット ","251112 AI スマ AIまとめ(まちがっている_ホリエモン新冒頭)  LP2-CR00059-62","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726329681025","TikTok冒頭④これ間違いです_jORc8WU4.mp4","広告セット ","251112 AI スマ AIまとめ(まちがっている_ホリエモン新冒頭)  LP2-CR00059-62","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726330934338","TikTok冒頭①これ間違いです_KcDtEvP5.mp4","広告セット ","251112 AI スマ AIまとめ(まちがっている_ホリエモン新冒頭)  LP2-CR00059-62","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848726403926321","TikTok冒頭②これ間違いです_UCxjnezY.mp4","広告セット ","251112 AI スマ AIまとめ(まちがっている_ホリエモン新冒頭)  LP2-CR00059-62","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176971794","TT書き出し_1_yKx8WUdi.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176971810","二極化_SORA2_冒頭1_中間2-2_Tik_82mWCd4U.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176971826","SORA2_ 冒頭2_中間2-1_オファー1_Tik_XHr3mJNT.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176972930","二極化_SORA2_冒頭2_中間2-1_Tik_FtcwzWhp.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176972946","二極化_SORA2_冒頭1_中間2-1_Tik_fkBDhwda.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176972962","二極化_SORA2_冒頭2_中間2-2_Tik_OWqJgPkU.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176972978","1年後悔_冒頭3_AI_2RoLNig0.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176974018","頭の良さ（AI）_冒頭1_AI_3C9zndrN.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176974034","頭の良さ（AI）_冒頭2_AI_kBVI9oPO.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176974050","頭の良さ（AI）_冒頭4_AI_T5pDXOM0.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176974066","頭の良さ（AI）_冒頭3_AI_8AfB4ls3.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176975042","0524_ぼやき回答_テストなし_zmq1D3Qs.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176975058","パクるやつ多すぎ（AI）_テストなし_AI (1)_KYIeGA3S.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176975074","これ全部やめましたAI_META用パターン2_L8gVljB9.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176975090","これ全部やめましたAI_TikTok用パターン2__Axtpq8Wh.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176976194","これ全部やめましたAI_TikTok用パターン1__omGkdwJf.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848396176976210","これ全部やめましたAI_META用パターン1_cNXSJTjY.mp4","広告セット ","251030 AI スマ AIまとめ  LP2-CR00031","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848393689532594","AIで売上3兆円を目指す_lXTaDbVS.mp4","広告セットCR00033","【複製_1103】251101/AI/タゲ/AIで売上3兆円を目指す/LP2-CR00033/34","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848393360168322","【11月特典】林社長 AI足りていない","広告セット ","251031 AI スマ AIまとめ(11月オファー強化_林社長関連)  LP2-CR00032","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848393360168338","【11月特典】林社長 二極化 副業会社員","広告セット ","251031 AI スマ AIまとめ(11月オファー強化_林社長関連)  LP2-CR00032","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848393360168354","【11月特典】林社長 問題ないです ChatGPT","広告セット ","251031 AI スマ AIまとめ(11月オファー強化_林社長関連)  LP2-CR00032","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848393360168370","【11月特典_林社長ChatGPT指示出せない】","広告セット ","251031 AI スマ AIまとめ(11月オファー強化_林社長関連)  LP2-CR00032","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848393360169090","【11月特典】林社長 説明しよう","広告セット ","251031 AI スマ AIまとめ(11月オファー強化_林社長関連)  LP2-CR00032","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848393360169106","【11月特典】林社長 二極化 フリーランス","広告セット ","251031 AI スマ AIまとめ(11月オファー強化_林社長関連)  LP2-CR00032","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848333748506754","天才 1 _pdCEuRz0.mp4","広告セットCR00049-53","251106/AI/タゲ/天才CR/LP2-CR00049-53","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848333547163665","天才 4_KxWezaJq.mp4","広告セットCR00049-53","251106/AI/タゲ/天才CR/LP2-CR00049-53","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848332660399105","天才 5_ayhRoDBJ.mp4","広告セットCR00049-53","251106/AI/タゲ/天才CR/LP2-CR00049-53","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848333069542418","みかみさんいっぱい_A_TikTok_pUz5Sdj7.mp4","広告セット ","010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848333069542434","みかみさんいっぱい_B_TikTok_Fv2PZHbp.mp4","広告セット ","010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848333069542450","どれがAI？_テストなし_TikTok_MhqwbaBS.mp4","広告セット ","010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848333069544450","【TikTok】冒頭②_vlu1S8Vg.mp4","広告セット ","010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848333069544466","＃納品_【冒頭】林社長AI大当たりCR_冒頭差し替え_台３冒２_TT (1).mp4","広告セット ","010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848333069544482","問題ないです_ライブ配信_林先生バージョン3_02_TT.mp4","広告セット ","010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848333069544498","一過性のノウハウ_テストなし_AI (2)_IH1Sv7cl.mp4","広告セット ","010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848333069545474","二極化(AI)_副業会社員_冒頭2_TikTok (1)_4WlhbxNr.mp4","広告セット ","010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848333069545490","TT冒頭2ver_1_QEapHUrj.mp4","広告セット ","010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848333069545506","TT冒頭1ver_1_RWQBy0mp.mp4","広告セット ","010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848228649158882","箕輪 さん切り抜きTiktTok④【AI訴求】これ間違いです_QXnmHfW0.mp4","広告セット ","251108 AI スマ AIまとめ(箕輪＆3兆円_ピクセル1)  LP1-CR00647","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848228649158898","箕輪 さん切り抜きTiktTok②【AI訴求】これ間違いです_le1hHKD6.mp4","広告セット ","251108 AI スマ AIまとめ(箕輪＆3兆円_ピクセル1)  LP1-CR00647","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848228649159810","箕輪 さん切り抜きTiktTok①【AI訴求】これ間違いです_mFCHWtyj.mp4","広告セット ","251108 AI スマ AIまとめ(箕輪＆3兆円_ピクセル1)  LP1-CR00647","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848228649159826","箕輪 さん切り抜きTiktTok⑤【AI訴求】これ間違いです_ids6m4YB.mp4","広告セット ","251108 AI スマ AIまとめ(箕輪＆3兆円_ピクセル1)  LP1-CR00647","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1848228649159842","箕輪 さん切り抜きTiktTok⑥【AI訴求】これ間違いです_kq6heKXc.mp4","広告セット ","251108 AI スマ AIまとめ(箕輪＆3兆円_ピクセル1)  LP1-CR00647","AI","",0,0,0.00,0,0,0,0,0,0,0,0
